サンプル番号	PWM値	ロリコン	ロリコン速度	20個平均		近似曲線		
2452	54540	13536	7	6.904761905		7.126 	95.547 	
2453	54560	13543	8	6.952380952		7.126 	95.556 	
2454	54580	13551	8	6.904761905		7.127 	95.565 	
2455	54600	13559	6	6.80952381		7.128 	95.574 	
2456	54620	13565	6	6.952380952		7.128 	95.583 	
2457	54640	13571	8	7.047619048		7.129 	95.592 	
2458	54660	13579	6	6.952380952		7.130 	95.601 	
2459	54680	13585	5	6.952380952		7.130 	95.610 	
2460	54700	13590	9	7.095238095		7.131 	95.619 	
2461	54720	13599	8	7		7.132 	95.628 	
2462	54740	13607	7	7		7.132 	95.637 	
2463	54760	13614	9	6.904761905		7.133 	95.646 	
2464	54780	13623	8	6.761904762		7.134 	95.655 	
2465	54800	13631	6	6.666666667		7.134 	95.664 	
2466	54820	13637	6	6.714285714		7.135 	95.673 	
2467	54840	13643	7	6.714285714		7.136 	95.682 	
2468	54860	13650	6	6.761904762		7.136 	95.691 	
2469	54880	13656	6	6.761904762		7.137 	95.700 	
2470	54900	13662	8	6.80952381		7.138 	95.709 	
2471	54920	13670	5	6.80952381		7.138 	95.718 	
2472	54940	13675	6	6.952380952		7.139 	95.727 	
2473	54960	13681	8	7		7.140 	95.735 	
2474	54980	13689	7	6.904761905		7.140 	95.744 	
2475	55000	13696	6	6.857142857		7.141 	95.753 	
2476	55020	13702	9	6.857142857		7.142 	95.762 	
2477	55040	13711	8	6.714285714		7.142 	95.771 	
2478	55060	13719	6	6.666666667		7.143 	95.780 	
2479	55080	13725	6	6.571428571		7.144 	95.789 	
2480	55100	13731	8	6.666666667		7.144 	95.798 	
2481	55120	13739	7	6.666666667		7.145 	95.807 	
2482	55140	13746	8	6.761904762		7.146 	95.815 	
2483	55160	13754	5	6.666666667		7.146 	95.824 	
2484	55180	13759	6	6.714285714		7.147 	95.833 	
2485	55200	13765	6	6.761904762		7.148 	95.842 	
2486	55220	13771	7	6.761904762		7.148 	95.851 	
2487	55240	13778	6	6.80952381		7.149 	95.860 	
2488	55260	13784	8	6.904761905		7.150 	95.869 	
2489	55280	13792	6	6.857142857		7.150 	95.878 	
2490	55300	13798	7	6.952380952		7.151 	95.886 	
2491	55320	13805	8	7		7.152 	95.895 	
2492	55340	13813	8	6.952380952		7.152 	95.904 	
2493	55360	13821	7	6.80952381		7.153 	95.913 	
2494	55380	13828	6	6.714285714		7.154 	95.922 	
2495	55400	13834	6	6.714285714		7.154 	95.931 	
2496	55420	13840	6	6.80952381		7.155 	95.939 	
2497	55440	13846	6	6.904761905		7.156 	95.948 	
2498	55460	13852	7	6.904761905		7.156 	95.957 	
2499	55480	13859	4	6.952380952		7.157 	95.966 	
2500	55500	13863	8	7.047619048		7.158 	95.975 	
2501	55520	13871	8	7.047619048		7.158 	95.984 	
2502	55540	13879	9	7.047619048		7.159 	95.992 	
2503	55560	13888	6	6.904761905		7.159 	96.001 	96
2504	55580	13894	6	7		7.160 	96.010 	
2505	55600	13900	7	7.047619048		7.161 	96.019 	
2506	55620	13907	6	7		7.161 	96.028 	
2507	55640	13913	8	7		7.162 	96.036 	
2508	55660	13921	8	7		7.163 	96.045 	
2509	55680	13929	7	7		7.163 	96.054 	
2510	55700	13936	8	7		7.164 	96.063 	
2511	55720	13944	8	7		7.165 	96.071 	
2512	55740	13952	7	7		7.165 	96.080 	
2513	55760	13959	5	7.047619048		7.166 	96.089 	
2514	55780	13964	5	7.142857143		7.167 	96.098 	
2515	55800	13969	6	7.142857143		7.167 	96.107 	
2516	55820	13975	8	7.142857143		7.168 	96.115 	
2517	55840	13983	8	7.142857143		7.169 	96.124 	
2518	55860	13991	6	7.047619048		7.169 	96.133 	
2519	55880	13997	8	7.142857143		7.170 	96.142 	
2520	55900	14005	6	7.095238095		7.171 	96.150 	
2521	55920	14011	8	7.095238095		7.171 	96.159 	
2522	55940	14019	8	7		7.172 	96.168 	
2523	55960	14027	6	7		7.173 	96.177 	
2524	55980	14033	8	7.095238095		7.173 	96.185 	
2525	56000	14041	7	6.952380952		7.174 	96.194 	
2526	56020	14048	6	7		7.175 	96.203 	
2527	56040	14054	6	7.095238095		7.175 	96.211 	
2528	56060	14060	8	7.142857143		7.176 	96.220 	
2529	56080	14068	8	7.095238095		7.176 	96.229 	
2530	56100	14076	7	6.952380952		7.177 	96.238 	
2531	56120	14083	8	6.904761905		7.178 	96.246 	
2532	56140	14091	8	6.857142857		7.178 	96.255 	
2533	56160	14099	8	6.761904762		7.179 	96.264 	
2534	56180	14107	7	6.761904762		7.180 	96.272 	
2535	56200	14114	5	6.761904762		7.180 	96.281 	
2536	56220	14119	6	6.80952381		7.181 	96.290 	
2537	56240	14125	8	6.80952381		7.182 	96.298 	
2538	56260	14133	6	6.761904762		7.182 	96.307 	
2539	56280	14139	8	6.857142857		7.183 	96.316 	
2540	56300	14147	7	6.80952381		7.184 	96.325 	
2541	56320	14154	6	6.857142857		7.184 	96.333 	
2542	56340	14160	6	6.857142857		7.185 	96.342 	
2543	56360	14166	8	6.904761905		7.186 	96.351 	
2544	56380	14174	8	6.857142857		7.186 	96.359 	
2545	56400	14182	5	6.857142857		7.187 	96.368 	
2546	56420	14187	8	6.904761905		7.187 	96.377 	
2547	56440	14195	8	6.80952381		7.188 	96.385 	
2548	56460	14203	7	6.80952381		7.189 	96.394 	
2549	56480	14210	7	6.857142857		7.189 	96.402 	
2550	56500	14217	5	6.80952381		7.190 	96.411 	
2551	56520	14222	6	6.952380952		7.191 	96.420 	
2552	56540	14228	7	7.047619048		7.191 	96.428 	
2553	56560	14235	6	7		7.192 	96.437 	
2554	56580	14241	8	7.142857143		7.193 	96.446 	
2555	56600	14249	7	7.142857143		7.193 	96.454 	
2556	56620	14256	6	7.19047619		7.194 	96.463 	
2557	56640	14262	6	7.19047619		7.195 	96.472 	
2558	56660	14268	7	7.285714286		7.195 	96.480 	
2559	56680	14275	8	7.285714286		7.196 	96.489 	
2560	56700	14283	7	7.238095238		7.196 	96.497 	
2561	56720	14290	8	7.19047619		7.197 	96.506 	
2562	56740	14298	6	7.095238095		7.198 	96.515 	
2563	56760	14304	7	7.238095238		7.198 	96.523 	
2564	56780	14311	7	7.19047619		7.199 	96.532 	
2565	56800	14318	8	7.238095238		7.200 	96.540 	
2566	56820	14326	6	7.142857143		7.200 	96.549 	
2567	56840	14332	6	7.238095238		7.201 	96.558 	
2568	56860	14338	8	7.238095238		7.202 	96.566 	
2569	56880	14346	8	7.238095238		7.202 	96.575 	
2570	56900	14354	6	7.19047619		7.203 	96.583 	
2571	56920	14360	8	7.238095238		7.204 	96.592 	
2572	56940	14368	8	7.095238095		7.204 	96.600 	
2573	56960	14376	6	7		7.205 	96.609 	
2574	56980	14382	9	7.095238095		7.205 	96.618 	
2575	57000	14391	8	7.047619048		7.206 	96.626 	
2576	57020	14399	8	7		7.207 	96.635 	
2577	57040	14407	6	6.904761905		7.207 	96.643 	
2578	57060	14413	8	7		7.208 	96.652 	
2579	57080	14421	7	6.904761905		7.209 	96.660 	
2580	57100	14428	7	6.857142857		7.209 	96.669 	
2581	57120	14435	6	6.80952381		7.210 	96.677 	
2582	57140	14441	6	6.80952381		7.211 	96.686 	
2583	57160	14447	9	6.80952381		7.211 	96.694 	
2584	57180	14456	6	6.666666667		7.212 	96.703 	
2585	57200	14462	8	6.666666667		7.212 	96.712 	
2586	57220	14470	6	6.666666667		7.213 	96.720 	
2587	57240	14476	8	6.761904762		7.214 	96.729 	
2588	57260	14484	6	6.761904762		7.214 	96.737 	
2589	57280	14490	8	6.857142857		7.215 	96.746 	
2590	57300	14498	7	6.857142857		7.216 	96.754 	
2591	57320	14505	7	6.761904762		7.216 	96.763 	
2592	57340	14512	5	6.666666667		7.217 	96.771 	
2593	57360	14517	6	6.80952381		7.218 	96.780 	
2594	57380	14523	8	6.904761905		7.218 	96.788 	
2595	57400	14531	8	6.80952381		7.219 	96.797 	
2596	57420	14539	7	6.80952381		7.219 	96.805 	
2597	57440	14546	6	6.857142857		7.220 	96.814 	
2598	57460	14552	8	6.857142857		7.221 	96.822 	
2599	57480	14560	6	6.857142857		7.221 	96.831 	
2600	57500	14566	6	6.857142857		7.222 	96.839 	
2601	57520	14572	6	6.952380952		7.223 	96.848 	
2602	57540	14578	6	7.047619048		7.223 	96.856 	
2603	57560	14584	6	7.047619048		7.224 	96.864 	
2604	57580	14590	6	7.142857143		7.225 	96.873 	
2605	57600	14596	6	7.142857143		7.225 	96.881 	
2606	57620	14602	8	7.142857143		7.226 	96.890 	
2607	57640	14610	8	7.19047619		7.226 	96.898 	
2608	57660	14618	8	7.095238095		7.227 	96.907 	
2609	57680	14626	8	7.047619048		7.228 	96.915 	
2610	57700	14634	8	6.904761905		7.228 	96.924 	
2611	57720	14642	5	6.80952381		7.229 	96.932 	
2612	57740	14647	5	6.952380952		7.230 	96.941 	
2613	57760	14652	8	7		7.230 	96.949 	
2614	57780	14660	8	6.952380952		7.231 	96.957 	
2615	57800	14668	6	6.857142857		7.231 	96.966 	
2616	57820	14674	8	6.952380952		7.232 	96.974 	
2617	57840	14682	8	6.857142857		7.233 	96.983 	
2618	57860	14690	6	6.904761905		7.233 	96.991 	
2619	57880	14696	8	7		7.234 	97.000 	97
2620	57900	14704	6	7		7.235 	97.008 	
2621	57920	14710	8	7.095238095		7.235 	97.016 	
2622	57940	14718	8	7.095238095		7.236 	97.025 	
2623	57960	14726	6	7.047619048		7.236 	97.033 	
2624	57980	14732	8	7.142857143		7.237 	97.042 	
2625	58000	14740	6	7.047619048		7.238 	97.050 	
2626	58020	14746	6	7.142857143		7.238 	97.058 	
2627	58040	14752	9	7.095238095		7.239 	97.067 	
2628	58060	14761	6	6.904761905		7.240 	97.075 	
2629	58080	14767	7	6.904761905		7.240 	97.084 	
2630	58100	14774	5	6.904761905		7.241 	97.092 	
2631	58120	14779	6	6.952380952		7.241 	97.100 	
2632	58140	14785	8	6.952380952		7.242 	97.109 	
2633	58160	14793	6	6.952380952		7.243 	97.117 	
2634	58180	14799	7	6.952380952		7.243 	97.125 	
2635	58200	14806	6	6.904761905		7.244 	97.134 	
2636	58220	14812	8	7.047619048		7.245 	97.142 	
2637	58240	14820	6	7.047619048		7.245 	97.150 	
2638	58260	14826	9	7.142857143		7.246 	97.159 	
2639	58280	14835	8	7		7.246 	97.167 	
2640	58300	14843	8	7		7.247 	97.176 	
2641	58320	14851	8	6.952380952		7.248 	97.184 	
2642	58340	14859	8	6.857142857		7.248 	97.192 	
2643	58360	14867	7	6.761904762		7.249 	97.201 	
2644	58380	14874	8	6.714285714		7.250 	97.209 	
2645	58400	14882	6	6.619047619		7.250 	97.217 	
2646	58420	14888	8	6.666666667		7.251 	97.226 	
2647	58440	14896	5	6.523809524		7.251 	97.234 	
2648	58460	14901	5	6.571428571		7.252 	97.242 	
2649	58480	14906	6	6.714285714		7.253 	97.251 	
2650	58500	14912	7	6.80952381		7.253 	97.259 	
2651	58520	14919	6	6.80952381		7.254 	97.267 	
2652	58540	14925	6	6.904761905		7.255 	97.275 	
2653	58560	14931	8	7		7.255 	97.284 	
2654	58580	14939	6	6.904761905		7.256 	97.292 	
2655	58600	14945	6	6.857142857		7.256 	97.300 	
2656	58620	14951	9	6.80952381		7.257 	97.309 	
2657	58640	14960	8	6.761904762		7.258 	97.317 	
2658	58660	14968	8	6.666666667		7.258 	97.325 	
2659	58680	14976	6	6.619047619		7.259 	97.334 	
2660	58700	14982	8	6.714285714		7.259 	97.342 	
2661	58720	14990	7	6.714285714		7.260 	97.350 	
2662	58740	14997	6	6.666666667		7.261 	97.358 	
2663	58760	15003	6	6.761904762		7.261 	97.367 	
2664	58780	15009	6	6.761904762		7.262 	97.375 	
2665	58800	15015	6	6.80952381		7.263 	97.383 	
2666	58820	15021	7	6.904761905		7.263 	97.391 	
2667	58840	15028	5	6.904761905		7.264 	97.400 	
2668	58860	15033	6	6.952380952		7.264 	97.408 	
2669	58880	15039	8	6.904761905		7.265 	97.416 	
2670	58900	15047	8	6.80952381		7.266 	97.425 	
2671	58920	15055	7	6.80952381		7.266 	97.433 	
2672	58940	15062	8	6.80952381		7.267 	97.441 	
2673	58960	15070	8	6.80952381		7.267 	97.449 	
2674	58980	15078	6	6.80952381		7.268 	97.458 	
2675	59000	15084	5	6.904761905		7.269 	97.466 	
2676	59020	15089	5	7.047619048		7.269 	97.474 	
2677	59040	15094	8	7.142857143		7.270 	97.482 	
2678	59060	15102	6	7.047619048		7.271 	97.490 	
2679	59080	15108	7	7.142857143		7.271 	97.499 	
2680	59100	15115	8	7.095238095		7.272 	97.507 	
2681	59120	15123	8	7		7.272 	97.515 	
2682	59140	15131	6	6.904761905		7.273 	97.523 	
2683	59160	15137	8	7		7.274 	97.532 	
2684	59180	15145	6	6.857142857		7.274 	97.540 	
2685	59200	15151	7	6.857142857		7.275 	97.548 	
2686	59220	15158	8	6.857142857		7.275 	97.556 	
2687	59240	15166	7	6.857142857		7.276 	97.564 	
2688	59260	15173	6	6.80952381		7.277 	97.573 	
2689	59280	15179	5	6.714285714		7.277 	97.581 	
2690	59300	15184	6	6.761904762		7.278 	97.589 	
2691	59320	15190	8	6.761904762		7.279 	97.597 	
2692	59340	15198	7	6.761904762		7.279 	97.605 	
2693	59360	15205	8	6.761904762		7.280 	97.614 	
2694	59380	15213	8	6.666666667		7.280 	97.622 	
2695	59400	15221	8	6.619047619		7.281 	97.630 	
2696	59420	15229	8	6.523809524		7.282 	97.638 	
2697	59440	15237	7	6.571428571		7.282 	97.646 	
2698	59460	15244	6	6.619047619		7.283 	97.654 	
2699	59480	15250	8	6.714285714		7.283 	97.663 	
2700	59500	15258	6	6.619047619		7.284 	97.671 	
2701	59520	15264	6	6.714285714		7.285 	97.679 	
2702	59540	15270	6	6.761904762		7.285 	97.687 	
2703	59560	15276	8	6.714285714		7.286 	97.695 	
2704	59580	15284	5	6.666666667		7.286 	97.703 	
2705	59600	15289	6	6.80952381		7.287 	97.712 	
2706	59620	15295	7	6.80952381		7.288 	97.720 	
2707	59640	15302	8	6.857142857		7.288 	97.728 	
2708	59660	15310	6	6.761904762		7.289 	97.736 	
2709	59680	15316	4	6.761904762		7.289 	97.744 	
2710	59700	15320	6	6.857142857		7.290 	97.752 	
2711	59720	15326	6	6.952380952		7.291 	97.760 	
2712	59740	15332	8	6.952380952		7.291 	97.768 	
2713	59760	15340	7	6.857142857		7.292 	97.777 	
2714	59780	15347	6	6.952380952		7.293 	97.785 	
2715	59800	15353	7	6.952380952		7.293 	97.793 	
2716	59820	15360	6	7		7.294 	97.801 	
2717	59840	15366	9	7.095238095		7.294 	97.809 	
2718	59860	15375	8	7		7.295 	97.817 	
2719	59880	15383	8	6.904761905		7.296 	97.825 	
2720	59900	15391	6	6.904761905		7.296 	97.833 	
2721	59920	15397	8	6.952380952		7.297 	97.842 	
2722	59940	15405	7	6.857142857		7.297 	97.850 	
2723	59960	15412	5	6.904761905		7.298 	97.858 	
2724	59980	15417	7	7.047619048		7.299 	97.866 	
2725	60000	15424	8	7.095238095		7.299 	97.874 	
2726	60020	15432	6	7		7.300 	97.882 	
2727	60040	15438	8	7.047619048		7.300 	97.890 	
2728	60060	15446	6	6.952380952		7.301 	97.898 	
2729	60080	15452	6	6.952380952		7.302 	97.906 	
2730	60100	15458	6	6.952380952		7.302 	97.914 	
2731	60120	15464	8	7.095238095		7.303 	97.922 	
2732	60140	15472	6	7.095238095		7.303 	97.930 	
2733	60160	15478	6	7.19047619		7.304 	97.938 	
2734	60180	15484	9	7.285714286		7.305 	97.947 	
2735	60200	15493	6	7.238095238		7.305 	97.955 	
2736	60220	15499	8	7.19047619		7.306 	97.963 	
2737	60240	15507	8	7.095238095		7.306 	97.971 	
2738	60260	15515	7	7.095238095		7.307 	97.979 	
2739	60280	15522	6	7.142857143		7.308 	97.987 	
2740	60300	15528	8	7.238095238		7.308 	97.995 	
2741	60320	15536	7	7.142857143		7.309 	98.003 	98
2742	60340	15543	6	7.19047619		7.309 	98.011 	
2743	60360	15549	8	7.19047619		7.310 	98.019 	
2744	60380	15557	8	7.19047619		7.311 	98.027 	
2745	60400	15565	8	7.095238095		7.311 	98.035 	
2746	60420	15573	6	7		7.312 	98.043 	
2747	60440	15579	7	7.095238095		7.312 	98.051 	
2748	60460	15586	6	7.095238095		7.313 	98.059 	
2749	60480	15592	6	7.095238095		7.314 	98.067 	
2750	60500	15598	6	7.19047619		7.314 	98.075 	
2751	60520	15604	9	7.238095238		7.315 	98.083 	
2752	60540	15613	8	7.047619048		7.315 	98.091 	
2753	60560	15621	8	7		7.316 	98.099 	
2754	60580	15629	8	6.952380952		7.317 	98.107 	
2755	60600	15637	8	6.857142857		7.317 	98.115 	
2756	60620	15645	5	6.761904762		7.318 	98.123 	
2757	60640	15650	6	6.952380952		7.318 	98.131 	
2758	60660	15656	8	6.952380952		7.319 	98.139 	
2759	60680	15664	8	6.952380952		7.320 	98.147 	
2760	60700	15672	8	6.857142857		7.320 	98.155 	
2761	60720	15680	6	6.80952381		7.321 	98.163 	
2762	60740	15686	8	6.80952381		7.321 	98.171 	
2763	60760	15694	6	6.857142857		7.322 	98.179 	
2764	60780	15700	8	6.80952381		7.323 	98.187 	
2765	60800	15708	6	6.714285714		7.323 	98.195 	
2766	60820	15714	6	6.666666667		7.324 	98.203 	
2767	60840	15720	8	6.619047619		7.324 	98.211 	
2768	60860	15728	7	6.619047619		7.325 	98.219 	
2769	60880	15735	6	6.666666667		7.325 	98.227 	
2770	60900	15741	8	6.666666667		7.326 	98.235 	
2771	60920	15749	7	6.619047619		7.327 	98.243 	
2772	60940	15756	5	6.571428571		7.327 	98.251 	
2773	60960	15761	7	6.714285714		7.328 	98.259 	
2774	60980	15768	7	6.761904762		7.328 	98.267 	
2775	61000	15775	6	6.80952381		7.329 	98.275 	
2776	61020	15781	6	6.80952381		7.330 	98.283 	
2777	61040	15787	9	6.904761905		7.330 	98.290 	
2778	61060	15796	6	6.857142857		7.331 	98.298 	
2779	61080	15802	8	7		7.331 	98.306 	
2780	61100	15810	6	6.904761905		7.332 	98.314 	
2781	61120	15816	7	6.952380952		7.333 	98.322 	
2782	61140	15823	6	6.904761905		7.333 	98.330 	
2783	61160	15829	9	7		7.334 	98.338 	
2784	61180	15838	5	6.904761905		7.334 	98.346 	
2785	61200	15843	6	6.904761905		7.335 	98.354 	
2786	61220	15849	5	7		7.336 	98.362 	
2787	61240	15854	5	7.142857143		7.336 	98.370 	
2788	61260	15859	8	7.19047619		7.337 	98.378 	
2789	61280	15867	8	7.095238095		7.337 	98.385 	
2790	61300	15875	6	7.047619048		7.338 	98.393 	
2791	61320	15881	7	7.047619048		7.338 	98.401 	
2792	61340	15888	6	7.095238095		7.339 	98.409 	
2793	61360	15894	8	7.095238095		7.340 	98.417 	
2794	61380	15902	8	7.095238095		7.340 	98.425 	
2795	61400	15910	8	7.047619048		7.341 	98.433 	
2796	61420	15918	6	6.952380952		7.341 	98.441 	
2797	61440	15924	8	7.047619048		7.342 	98.449 	
2798	61460	15932	8	6.904761905		7.343 	98.456 	
2799	61480	15940	9	6.80952381		7.343 	98.464 	
2800	61500	15949	6	6.761904762		7.344 	98.472 	
2801	61520	15955	7	6.857142857		7.344 	98.480 	
2802	61540	15962	6	6.857142857		7.345 	98.488 	
2803	61560	15968	8	6.904761905		7.346 	98.496 	
2804	61580	15976	7	6.80952381		7.346 	98.504 	
2805	61600	15983	5	6.857142857		7.347 	98.512 	
2806	61620	15988	8	6.904761905		7.347 	98.519 	
2807	61640	15996	8	6.80952381		7.348 	98.527 	
2808	61660	16004	6	6.714285714		7.348 	98.535 	
2809	61680	16010	6	6.714285714		7.349 	98.543 	
2810	61700	16016	7	6.80952381		7.350 	98.551 	
2811	61720	16023	6	6.857142857		7.350 	98.559 	
2812	61740	16029	8	6.857142857		7.351 	98.566 	
2813	61760	16037	6	6.857142857		7.351 	98.574 	
2814	61780	16043	8	6.857142857		7.352 	98.582 	
2815	61800	16051	7	6.80952381		7.353 	98.590 	
2816	61820	16058	6	6.857142857		7.353 	98.598 	
2817	61840	16064	8	6.904761905		7.354 	98.606 	
2818	61860	16072	5	6.80952381		7.354 	98.613 	
2819	61880	16077	6	6.952380952		7.355 	98.621 	
2820	61900	16083	8	7.047619048		7.355 	98.629 	
2821	61920	16091	8	7.047619048		7.356 	98.637 	
2822	61940	16099	7	6.904761905		7.357 	98.645 	
2823	61960	16106	7	6.857142857		7.357 	98.653 	
2824	61980	16113	6	6.80952381		7.358 	98.660 	
2825	62000	16119	8	6.904761905		7.358 	98.668 	
2826	62020	16127	6	6.904761905		7.359 	98.676 	
2827	62040	16133	6	6.904761905		7.360 	98.684 	
2828	62060	16139	6	6.952380952		7.360 	98.692 	
2829	62080	16145	6	7.047619048		7.361 	98.699 	
2830	62100	16151	8	7.142857143		7.361 	98.707 	
2831	62120	16159	8	7.047619048		7.362 	98.715 	
2832	62140	16167	6	7.047619048		7.362 	98.723 	
2833	62160	16173	8	7.142857143		7.363 	98.730 	
2834	62180	16181	6	7.142857143		7.364 	98.738 	
2835	62200	16187	7	7.285714286		7.364 	98.746 	
2836	62220	16194	8	7.333333333		7.365 	98.754 	
2837	62240	16202	7	7.333333333		7.365 	98.762 	
2838	62260	16209	6	7.380952381		7.366 	98.769 	
2839	62280	16215	8	7.476190476		7.367 	98.777 	
2840	62300	16223	8	7.476190476		7.367 	98.785 	
2841	62320	16231	8	7.428571429		7.368 	98.793 	
2842	62340	16239	5	7.476190476		7.368 	98.800 	
2843	62360	16244	6	7.571428571		7.369 	98.808 	
2844	62380	16250	6	7.666666667		7.369 	98.816 	
2845	62400	16256	8	7.761904762		7.370 	98.824 	
2846	62420	16264	8	7.666666667		7.371 	98.831 	
2847	62440	16272	6	7.666666667		7.371 	98.839 	
2848	62460	16278	7	7.714285714		7.372 	98.847 	
2849	62480	16285	8	7.714285714		7.372 	98.855 	
2850	62500	16293	8	7.666666667		7.373 	98.862 	
2851	62520	16301	6	7.571428571		7.373 	98.870 	
2852	62540	16307	8	7.666666667		7.374 	98.878 	
2853	62560	16315	8	7.571428571		7.375 	98.885 	
2854	62580	16323	8	7.571428571		7.375 	98.893 	
2855	62600	16331	9	7.571428571		7.376 	98.901 	
2856	62620	16340	8	7.428571429		7.376 	98.909 	
2857	62640	16348	8	7.476190476		7.377 	98.916 	
2858	62660	16356	8	7.476190476		7.377 	98.924 	
2859	62680	16364	8	7.380952381		7.378 	98.932 	
2860	62700	16372	8	7.428571429		7.379 	98.939 	
2861	62720	16380	7	7.333333333		7.379 	98.947 	
2862	62740	16387	9	7.380952381		7.380 	98.955 	
2863	62760	16396	7	7.238095238		7.380 	98.963 	
2864	62780	16403	8	7.285714286		7.381 	98.970 	
2865	62800	16411	8	7.19047619		7.381 	98.978 	
2866	62820	16419	6	7.19047619		7.382 	98.986 	
2867	62840	16425	8	7.19047619		7.383 	98.993 	
2868	62860	16433	7	7.19047619		7.383 	99.001 	99
2869	62880	16440	7	7.142857143		7.384 	99.009 	
2870	62900	16447	7	7.095238095		7.384 	99.016 	
2871	62920	16454	6	7.142857143		7.385 	99.024 	
2872	62940	16460	8	7.142857143		7.386 	99.032 	
2873	62960	16468	6	7.142857143		7.386 	99.039 	
2874	62980	16474	8	7.238095238		7.387 	99.047 	
2875	63000	16482	8	7.285714286		7.387 	99.055 	
2876	63020	16490	6	7.238095238		7.388 	99.062 	
2877	63040	16496	9	7.333333333		7.388 	99.070 	
2878	63060	16505	8	7.285714286		7.389 	99.078 	
2879	63080	16513	6	7.19047619		7.390 	99.085 	
2880	63100	16519	9	7.238095238		7.390 	99.093 	
2881	63120	16528	6	7.142857143		7.391 	99.101 	
2882	63140	16534	8	7.238095238		7.391 	99.108 	
2883	63160	16542	6	7.238095238		7.392 	99.116 	
2884	63180	16548	8	7.238095238		7.392 	99.124 	
2885	63200	16556	6	7.238095238		7.393 	99.131 	
2886	63220	16562	8	7.380952381		7.393 	99.139 	
2887	63240	16570	6	7.380952381		7.394 	99.147 	
2888	63260	16576	8	7.380952381		7.395 	99.154 	
2889	63280	16584	6	7.285714286		7.395 	99.162 	
2890	63300	16590	6	7.285714286		7.396 	99.169 	
2891	63320	16596	8	7.380952381		7.396 	99.177 	
2892	63340	16604	6	7.285714286		7.397 	99.185 	
2893	63360	16610	8	7.380952381		7.397 	99.192 	
2894	63380	16618	8	7.285714286		7.398 	99.200 	
2895	63400	16626	9	7.238095238		7.399 	99.208 	
2896	63420	16635	7	7.19047619		7.399 	99.215 	
2897	63440	16642	8	7.047619048		7.400 	99.223 	
2898	63460	16650	8	6.952380952		7.400 	99.230 	
2899	63480	16658	6	6.904761905		7.401 	99.238 	
2900	63500	16664	7	6.904761905		7.401 	99.246 	
2901	63520	16671	7	6.80952381		7.402 	99.253 	
2902	63540	16678	8	6.761904762		7.403 	99.261 	
2903	63560	16686	8	6.761904762		7.403 	99.268 	
2904	63580	16694	6	6.761904762		7.404 	99.276 	
2905	63600	16700	8	6.761904762		7.404 	99.284 	
2906	63620	16708	9	6.80952381		7.405 	99.291 	
2907	63640	16717	8	6.761904762		7.405 	99.299 	
2908	63660	16725	6	6.761904762		7.406 	99.306 	
2909	63680	16731	6	6.857142857		7.407 	99.314 	
2910	63700	16737	6	6.952380952		7.407 	99.321 	
2911	63720	16743	8	7		7.408 	99.329 	
2912	63740	16751	6	6.952380952		7.408 	99.337 	
2913	63760	16757	8	6.952380952		7.409 	99.344 	
2914	63780	16765	6	6.952380952		7.409 	99.352 	
2915	63800	16771	7	6.952380952		7.410 	99.359 	
2916	63820	16778	8	7		7.410 	99.367 	
2917	63840	16786	4	6.904761905		7.411 	99.374 	
2918	63860	16790	6	7		7.412 	99.382 	
2919	63880	16796	7	7		7.412 	99.389 	
2920	63900	16803	6	6.952380952		7.413 	99.397 	
2921	63920	16809	5	7.047619048		7.413 	99.405 	
2922	63940	16814	6	7.238095238		7.414 	99.412 	
2923	63960	16820	8	7.238095238		7.414 	99.420 	
2924	63980	16828	8	7.238095238		7.415 	99.427 	
2925	64000	16836	6	7.238095238		7.416 	99.435 	
2926	64020	16842	9	7.238095238		7.416 	99.442 	
2927	64040	16851	8	7.095238095		7.417 	99.450 	
2928	64060	16859	8	7.047619048		7.417 	99.457 	
2929	64080	16867	8	6.904761905		7.418 	99.465 	
2930	64100	16875	8	6.761904762		7.418 	99.472 	
2931	64120	16883	7	6.666666667		7.419 	99.480 	
2932	64140	16890	7	6.619047619		7.419 	99.487 	
2933	64160	16897	6	6.666666667		7.420 	99.495 	
2934	64180	16903	8	6.666666667		7.421 	99.502 	
2935	64200	16911	6	6.666666667		7.421 	99.510 	
2936	64220	16917	8	6.761904762		7.422 	99.517 	
2937	64240	16925	6	6.666666667		7.422 	99.525 	
2938	64260	16931	6	6.666666667		7.423 	99.532 	
2939	64280	16937	6	6.761904762		7.423 	99.540 	
2940	64300	16943	6	6.761904762		7.424 	99.547 	
2941	64320	16949	8	6.857142857		7.425 	99.555 	
2942	64340	16957	9	6.857142857		7.425 	99.562 	
2943	64360	16966	6	6.80952381		7.426 	99.570 	
2944	64380	16972	8	6.857142857		7.426 	99.577 	
2945	64400	16980	8	6.80952381		7.427 	99.585 	
2946	64420	16988	6	6.714285714		7.427 	99.592 	
2947	64440	16994	6	6.761904762		7.428 	99.600 	
2948	64460	17000	7	6.857142857		7.428 	99.607 	
2949	64480	17007	5	6.904761905		7.429 	99.615 	
2950	64500	17012	5	6.952380952		7.430 	99.622 	
2951	64520	17017	6	7		7.430 	99.630 	
2952	64540	17023	6	7.095238095		7.431 	99.637 	
2953	64560	17029	8	7.238095238		7.431 	99.645 	
2954	64580	17037	6	7.285714286		7.432 	99.652 	
2955	64600	17043	8	7.285714286		7.432 	99.660 	
